,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,1.0000000000002238e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,9.999999999997797e-07,4.0000000000000074e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,0.0,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07
1,0.0,0.0,0.0,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,9.999999999997797e-07,0.0,0.0,0.0,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,0.0,0.0,0.0,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,4.0000000000000074e-06,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32
3,9.999999999997797e-07,1.232595164407831e-32,4.0000000000000074e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,0.0,0.0,0.0,0.0,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06
4,9.999999999997797e-07,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,0.0,0.0,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,0.0,0.0,0.0,0.0,0.0,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07
5,0.0,0.0,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,1.0000000000002238e-06,0.0
6,0.0,1.0000000000000019e-06,0.0,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999997797e-07,9.999999999997797e-07,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06
7,9.999999999997797e-07,0.0,1.0000000000000019e-06,1.0000000000000019e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06
9,9.999999999997797e-07,9.999999999997797e-07,1.0000000000000019e-06,9.999999999997797e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000002238e-06,4.000000000000451e-06,4.000000000000451e-06,1.0000000000002238e-06,1.0000000000002238e-06,0.0,0.0,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07,9.999999999997797e-07
